10,53.44,31.172,-30.724,-50.7,-29.036,12.295,-63.127,73.715,-47.727,-82.58,-32.103,-59.057,5.3467,17.222,-49.864,-57.646,-100.49,-64.746,69.923,-48.67,-62.722,35.873,-77.124,-41.514,-62.755,-41.011,-72.726,-1.4649,1.5768,-28.558,-53.112,22.297,-115.65,-46.424,-30.714,-45.652,-31.079,-30.957,4.2725,6.917,-21.459,-51.807,-51.635,-51.623,-50.481,-41.145,-37.788,35.351,-68.549,-53.08,-41.051,-107.67,16.998,1.7152,-2.9953,-37.367,-1.5986,-55.954,-56.286,-47.785,-75.169,-85.65
11,56.933,31.119,-34.707,-47.249,-25.848,12.376,-62.399,63.865,-50.268,-76.073,-30.487,-57.902,5.5294,14.673,-50.436,-59.214,-92.811,-64.528,58.526,-49.079,-62.047,29.319,-61.947,-41.739,-63.556,-41.191,-73.959,0.036602,3.2307,-27.561,-51.521,21.098,-114.58,-47.266,-29.617,-46.381,-30.014,-32.198,4.7718,7.8668,-19.894,-52.893,-52.686,-52.673,-51.307,-40.941,-37.136,44.37,-65.886,-54.432,-40.834,-73.242,17.4,2.0524,-3.4406,-36.711,-1.8112,-56.08,-56.485,-47.816,-73.025,-86.212
12,60.846,41.348,-26.044,-44.45,-26.997,12.905,-63.613,75.273,-53.963,-80.21,-32.446,-59.449,4.8864,14.543,-50.843,-58.896,-96.076,-66.218,65.927,-49.604,-63.944,32.401,-92.835,-43.149,-63.621,-42.547,-74.72,-1.2817,2.1729,-29.666,-52.663,20.688,-112.74,-47.725,-30.343,-46.714,-30.789,-30.21,2.8171,6.147,-19.798,-52.38,-52.132,-52.116,-50.483,-40.984,-36.554,36.942,-64.911,-54.219,-40.858,-73.223,15.713,1.2877,-4.8064,-35.154,-3.0019,-54.26,-54.772,-46.603,-70.551,-84.36
13,54.47,31.969,-31.6,-51.192,-27.966,10.741,-62.649,71.966,-48.708,-81.351,-31.469,-59.2,4.6584,17.942,-50.175,-56.976,-97.038,-64.904,65.481,-49.123,-63.063,32.164,-87.993,-42.169,-62.25,-41.585,-73.054,-1.3706,1.7523,-28.137,-53.256,20.835,-113.75,-47.37,-29.606,-46.37,-30.023,-30.164,2.9231,5.7695,-20.287,-52.166,-51.915,-51.899,-50.24,-39.849,-35.656,40.284,-67.051,-54.025,-39.731,-73.257,15.988,1.7733,-3.4051,-35.918,-1.8752,-53.173,-53.708,-44.515,-72.543,-85.376
14,57.573,27.039,-30.362,-48.482,-25.683,10.834,-60.204,63.819,-54.881,-88.95,-31.284,-56.464,3.3378,19.442,-49.737,-57.333,-100.98,-63.126,57.485,-48.563,-61.149,47.133,-85.969,-41.965,-62.701,-41.415,-71.972,-1.8784,1.5855,-29.519,-52.546,42.334,-110.93,-46.707,-30.636,-45.767,-31.062,-30.803,3.7771,7.2493,-18.61,-51.88,-51.647,-51.632,-50.09,-41.71,-37.503,48.094,-66.103,-53.604,-41.592,-73.09,18.72,1.0383,-5.2067,-35.11,-3.3652,-54.852,-55.343,-48.632,-72.6,-85.268
15,48.904,26.509,-32.4,-48.203,-24.451,15.366,-62.179,64.352,-55.354,-84.958,-30.218,-57.846,6.1187,18.282,-49.613,-57.618,-100.86,-64.549,58.596,-48.376,-62.516,25.056,-88.494,-42.144,-62.144,-41.853,-72.843,-2.6752,0.31056,-28.569,-52.814,13.317,-113.03,-47.231,-31.645,-46.918,-31.871,-31.672,3.5021,6.4119,-19.438,-51.746,-51.706,-51.703,-51.427,-38.487,-36.976,30.354,-67.091,-52.027,-38.446,-72.978,15.841,3.0599,-1.4843,-36.786,-0.16717,-55.239,-55.277,-41.65,-72.123,-85.536
16,56.455,27.573,-32.685,-49.259,-24.267,13.007,-63.324,70.261,-48.567,-81.443,-30.39,-59.007,5.2715,19.328,-50.737,-59.087,-97.28,-65.807,64.526,-49.452,-63.523,33.044,-87.653,-43.139,-63.97,-42.587,-74.65,-1.951,1.3349,-29.548,-53.081,22.972,-112.1,-47.856,-30.699,-46.937,-31.109,-31.679,2.9177,5.9687,-21.539,-51.587,-51.364,-51.349,-49.873,-39.998,-35.994,38.641,-65.614,-53.242,-39.885,-73.254,15.498,2.3718,-3.0588,-37.215,-1.4532,-51.702,-52.166,-43.619,-69.832,-81.755
17,57.169,20.224,-27.681,-42.365,-26.289,14.562,-61.173,88.778,-58.024,-81.155,-31.541,-56.971,6.4083,16.759,-50.214,-58.417,-96.041,-64.75,73.97,-48.947,-62.389,32.818,-130.27,-42.375,-64.3,-41.891,-74.272,-1.7602,1.3104,-28.453,-52.973,23.461,-118.48,-47.273,-30.374,-46.616,-30.69,-29.705,4.1225,6.7582,-18.265,-52.226,-52.104,-52.096,-51.292,-39.247,-36.754,3.6432,-67.106,-53.137,-39.176,-73.263,16.787,1.5669,-2.4354,-36.358,-1.2459,-56.07,-56.246,-44.251,-73.257,-86.151
18,61.921,32.124,-27.17,-47.819,-25.606,14.09,-64.451,68.476,-52.464,-81.928,-31.004,-60.32,5.8034,17.673,-50.97,-59.081,-97.876,-66.297,62.973,-49.722,-64.068,32.449,-93.51,-42.385,-63.515,-41.81,-74.077,-0.61339,2.5739,-28.544,-52.649,20.434,-112.95,-47.399,-30.101,-46.431,-30.522,-30.741,3.9604,7.0046,-20.006,-52.33,-52.091,-52.076,-50.503,-40.864,-36.658,41.898,-64.201,-54.103,-40.745,-75.864,16.663,2.0859,-3.4594,-35.183,-1.8124,-54.289,-54.784,-46.55,-69.025,-81.509
19,57.258,35.269,-26.506,-47.749,-24.678,11.408,-64.401,73.066,-48.548,-80.21,-29.554,-60.114,4.4022,17.332,-49.52,-57.826,-96.701,-65.946,67.392,-48.243,-63.627,32.274,-87.017,-40.54,-62.128,-39.929,-73.847,-1.6597,1.9167,-29.829,-50.957,22.025,-111.33,-45.924,-30.726,-44.87,-31.196,-31.048,3.9813,7.3916,-21.196,-51.79,-51.524,-51.507,-49.748,-42.496,-37.712,46.997,-63.436,-53.765,-42.361,-81.394,17.429,2.9898,-3.3608,-36.723,-1.4804,-54.929,-55.501,-49.372,-69.553,-83.454
20,57.158,34.386,-19.981,-38.561,-23.293,13.65,-59.524,60.598,-48.808,-80.424,-30.14,-56.49,4.6239,16.936,-49.744,-56.159,-97.698,-64.279,59.769,-48.744,-62.727,31.26,-92.753,-42.369,-62.176,-41.931,-72.639,-1.6447,1.6295,-28.986,-53.91,22.477,-112.91,-47.235,-30.757,-46.524,-31.126,-30.388,3.9254,7.2534,-19.301,-51.729,-51.562,-51.551,-50.441,-40.184,-36.678,50.117,-67.801,-52.953,-40.086,-73.356,17.973,2.8218,-3.2693,-36.349,-1.4744,-53.996,-54.335,-45.009,-73.606,-85.645
21,46.268,10.559,-31.041,-45.757,-25.363,13.833,-62.567,48.434,-47.649,-84.815,-30.861,-58.398,7.1619,21.554,-51.612,-59.573,-102.04,-64.621,51.343,-50.367,-62.543,29.495,-89.197,-41.978,-63.033,-41.385,-72.175,-1.6843,2.0623,-29.581,-53.3,22.57,-113.07,-46.736,-30.111,-45.825,-30.531,-31.221,2.0594,5.2209,-20.341,-51.808,-51.606,-51.593,-50.245,-39.797,-36.108,45.896,-65.453,-53.293,-39.694,-73.867,14.342,0.83339,-4.3643,-37.142,-2.8481,-55.29,-55.682,-45.008,-71.423,-84.834
22,55.26,31.53,-24.517,-43.276,-28.006,12.537,-62.233,67.06,-47.559,-76.367,-33.53,-58.582,4.9912,15.629,-50.01,-57.332,-94.796,-65.201,63.434,-48.867,-63.182,31.009,-83.16,-44.142,-62.593,-43.572,-72.91,-0.6523,2.7774,-29.439,-52.474,22.024,-115.23,-48.402,-30.623,-47.444,-31.06,-31.09,3.6255,7.0026,-19.423,-52.424,-52.191,-52.175,-50.624,-41.356,-37.038,47.941,-64.526,-54.153,-41.235,-73.091,18.781,2.2841,-4.0181,-36.184,-2.1553,-53.42,-53.913,-46.941,-69.5,-79.107
23,54.867,37.223,-22.891,-51.287,-28.13,15.779,-66.151,76.803,-44.915,-86.466,-32.732,-61.247,8.4595,22.451,-48.622,-57.089,-101.39,-66.134,69.834,-47.305,-63.647,31.425,-112.51,-42.635,-61.895,-41.84,-73.574,-2.0586,1.7949,-30.094,-51.349,22.734,-111.15,-47.226,-30.175,-45.905,-30.699,-31.521,4.3335,7.4899,-22.275,-52.376,-52.058,-52.038,-49.928,-42.049,-37,50.019,-67.319,-54.725,-41.908,-73.025,20.999,2.6274,-2.8515,-37.929,-1.2447,-54.359,-55.014,-48.182,-75.225,-86.899
24,58.827,39.836,-23.161,-47.353,-25.107,13.493,-66.956,70.498,-50.031,-86.051,-30.636,-61.02,4.7676,18.527,-50.101,-57.472,-106.68,-66.817,61.217,-49.012,-64.072,31.057,-76.701,-41.695,-61.86,-41.021,-74.605,-2.2701,1.44,-29.799,-52.886,23.368,-114.54,-46.421,-30.526,-45.336,-30.973,-29.907,4.3752,7.3954,-18.898,-51.543,-51.284,-51.267,-49.561,-41.357,-36.902,39.132,-66.675,-53.478,-41.233,-72.072,13.206,2.1022,-3.4165,-37.098,-1.7547,-54.214,-54.749,-47.636,-73.828,-84.737
25,38.512,23.009,-29.15,-45.77,-31.834,5.3554,-63.373,68.088,-43.566,-73.988,-33.754,-58.865,1.9768,22.169,-50.605,-59.363,-95.353,-64.963,65.085,-49.255,-62.602,31.644,-75.792,-42.055,-63.008,-41.538,-73.093,-1.6676,1.4118,-28.313,-51.862,22.965,-113.84,-46.638,-29.759,-45.839,-30.115,-30.266,4.3637,6.9838,-18.976,-51.23,-51.049,-51.037,-49.84,-39.199,-35.965,41.766,-65.954,-52.572,-39.108,-84.733,15.988,1.2584,-3.0675,-36.464,-1.7901,-53.522,-53.875,-44.278,-73.213,-86.762
26,57.662,36.842,-24.05,-44.316,-27.324,16.76,-65.677,47.941,-54.182,-77.905,-32.107,-61.491,7.6792,13.412,-50.851,-59.237,-96.207,-66.234,51.45,-49.559,-63.95,27.949,-81.398,-41.244,-62.996,-40.618,-71.36,-1.0081,2.7223,-29.649,-51.551,22.639,-113.27,-46.441,-30.745,-45.475,-31.201,-30.907,4.4492,7.7579,-19.099,-51.595,-51.38,-51.367,-49.945,-42.287,-38.221,42.492,-65.012,-53.182,-42.173,-73.307,20.437,2.6151,-3.3451,-36.192,-1.5833,-53.46,-53.864,-48.062,-74.916,-85.847
27,44.608,24.228,-31.133,-49.199,-25.683,12.838,-61.533,55.131,-50.656,-85.935,-31.502,-57.774,5.8618,17.937,-50.569,-57.892,-101.14,-64.913,57.683,-49.434,-63.016,30.31,-86.381,-43.07,-63.609,-42.505,-73.612,-1.451,1.9748,-29.306,-54.423,21.173,-113.6,-47.378,-29.991,-46.494,-30.4,-30.707,4.2168,7.3275,-20.151,-51.905,-51.707,-51.694,-50.383,-39.677,-35.982,42.733,-67.828,-53.362,-39.574,-73.572,18.009,2.5257,-2.8548,-36.168,-1.2718,-55.163,-55.539,-45.347,-73.504,-86.15
28,54.184,28.757,-27.991,-47.761,-29.476,12.758,-60.868,58.084,-55.089,-87.655,-33.286,-57.133,5.8256,9.5006,-49.141,-55.974,-101.36,-63.96,55.923,-48.091,-62.124,30.934,-83.85,-42.722,-62.473,-42.135,-73.251,-1.0577,2.2014,-29.041,-53.887,22.195,-111.8,-47.204,-30.365,-46.257,-30.789,-30.751,3.5574,6.3504,-21.504,-51.588,-51.369,-51.354,-49.892,-40.7,-36.694,44.17,-69.195,-53.208,-40.588,-72.835,17.386,2.1432,-2.9532,-34.22,-1.4398,-52.917,-53.356,-45.402,-73.066,-85.129
29,50.709,30.248,-32.168,-47.474,-24.252,14.691,-62.53,89.483,-47.692,-83.122,-30.616,-58.583,6.8665,22.199,-51.615,-58.829,-97.08,-65.746,72.77,-50.486,-63.819,34.934,-81.054,-42.702,-63.371,-42.136,-73.445,-2.3355,1.0384,-29.482,-54.862,23.342,-110.52,-47.683,-30.905,-46.833,-31.284,-29.583,3.7986,6.3123,-21.416,-53.095,-52.915,-52.904,-51.704,-40.807,-37.626,11.761,-67.293,-54.41,-40.72,-72.783,15.707,-0.27096,-4.1649,-37.18,-3.0351,-57.678,-58.002,-47.263,-73.172,-84.645
30,54.753,32.847,-32.705,-49.015,-28.045,12.154,-61.704,73.064,-49.398,-81.377,-32.778,-57.889,5.055,21.705,-50.379,-57.81,-97.935,-65.078,65.671,-49.233,-63.082,31.988,-88.892,-42.988,-63.465,-42.418,-74.114,-2.0669,1.0705,-29.019,-54.045,21.745,-114.49,-47.24,-30.001,-46.328,-30.387,-30.479,3.459,6.0334,-20.943,-51.838,-51.625,-51.611,-50.202,-39.658,-36.048,42.118,-68.513,-53.416,-39.556,-73.108,15.281,0.39902,-3.9679,-37.416,-2.6793,-54.75,-55.176,-45.488,-74.672,-86.855
31,52.549,33.943,-32.138,-55.509,-31.092,12.431,-65.771,64.935,-45.818,-82.8,-32.793,-61.271,6.3789,20.237,-49.212,-57.87,-101.45,-65.454,60.918,-47.885,-63.071,31.355,-84.324,-41.166,-63.094,-40.535,-73.005,-1.1268,2.263,-29.125,-51.788,22.653,-120.18,-46.056,-30.353,-45.054,-30.795,-31.126,4.671,7.6626,-20.382,-51.712,-51.483,-51.468,-49.953,-41.896,-37.728,41.72,-68.397,-53.416,-41.778,-73.599,18.828,2.1481,-3.2082,-37.58,-1.617,-55.778,-56.217,-49.18,-76.002,-86.143
32,54.595,25.242,-33.306,-47.334,-26.698,11.576,-60.669,64.935,-52.304,-81.026,-33.306,-57.388,3.0049,18.67,-50.619,-57.099,-95.892,-65.894,65.106,-49.612,-64.15,32.814,-83.624,-43.155,-63.36,-42.593,-74.608,-2.3789,0.73051,-28.975,-54.897,22.822,-113.84,-47.131,-29.169,-46.173,-29.573,-29.957,4.5199,7.2968,-20.632,-52.401,-52.163,-52.148,-50.571,-39.356,-35.353,45.222,-67.167,-54.16,-39.244,-73.034,16.775,1.9309,-3.0706,-35.961,-1.5993,-56.49,-56.995,-46.671,-73.132,-85.833
33,53.387,30.504,-29.528,-50.079,-23.505,13.951,-60.958,63.939,-49.884,-86.164,-29.336,-57.7,5.9276,17.888,-49.602,-56.125,-99.706,-63.73,58.716,-48.588,-62.107,32.23,-82.068,-42.183,-62.098,-41.675,-71.705,-1.8989,1.5206,-29.37,-53.866,22.512,-112.02,-47.384,-31.142,-46.556,-31.543,-31.109,3.8587,7.2159,-20.223,-51.82,-51.625,-51.613,-50.316,-41.085,-37.289,35.311,-68.732,-53.256,-40.979,-72.923,19.204,2.6959,-3.3209,-37.363,-1.551,-53.207,-53.602,-45.791,-74.333,-84.046
34,51.34,27.039,-33.191,-46.929,-25.782,14.103,-61.113,61.181,-55.112,-83.576,-32.191,-57.175,5.8862,16.252,-50.006,-57.824,-99.577,-65.273,61.484,-48.803,-63.178,33.235,-80.422,-42.889,-64.319,-42.297,-74.614,-1.1178,2.3641,-29.813,-53.893,22.752,-119.1,-47.046,-30.451,-46.078,-30.891,-30.07,4.0423,7.3403,-18.873,-52.058,-51.83,-51.815,-50.306,-41.309,-37.096,32.1,-67.746,-53.748,-41.19,-73.395,17.915,1.9502,-4.0704,-36.277,-2.2902,-55.841,-56.294,-48.261,-73.514,-84.161
35,54.116,31.008,-21.855,-41.872,-25.116,12.375,-61.251,64.729,-46.659,-78.065,-30.115,-57.768,5.3625,14.525,-50.084,-57.011,-97.15,-64.893,59.271,-49.017,-63.009,32.929,-79.574,-41.434,-62.754,-40.856,-73.137,-0.8151,2.4166,-28.462,-53.49,22.688,-114.46,-46.929,-30.367,-45.967,-30.788,-30.58,3.5125,6.4508,-21.077,-52.709,-52.478,-52.463,-50.939,-41.771,-37.672,40.374,-66.384,-54.418,-41.656,-72.931,15.465,1.5204,-3.8015,-35.201,-2.2292,-56.032,-56.497,-48.44,-71.712,-83.471
36,60.261,32.272,-31.857,-49.525,-22.219,15.582,-62.365,82.26,-54.162,-84.978,-28.051,-58.514,7.7108,17.728,-50.75,-58.384,-100.22,-64.965,70.371,-49.575,-62.899,33.376,-85.554,-41.633,-63.642,-41.015,-73.665,-1.4428,1.9597,-29.436,-53.536,22.894,-113.47,-46.861,-30.888,-45.814,-31.337,-29.634,3.3705,6.3997,-19.656,-50.811,-50.552,-50.535,-48.824,-41.055,-36.586,30.739,-66.156,-52.731,-40.929,-73.572,17.34,2.9337,-2.5431,-33.67,-0.92342,-50.226,-50.769,-44.616,-70.175,-82.077
37,54.272,28.656,-32.714,-50.382,-30.91,8.9893,-63.242,69.752,-48.664,-80.034,-34.15,-58.884,3.4683,18.946,-50.961,-59.46,-96.993,-64.118,65.822,-49.655,-61.801,33.288,-78.724,-43.14,-63.307,-42.47,-72.033,-1.7119,1.8616,-30.332,-52.196,22.93,-112.65,-47.822,-30.681,-46.687,-31.157,-31.912,3.5309,6.6953,-21.288,-53.035,-52.756,-52.738,-50.895,-42.064,-37.36,45.96,-65.569,-55.107,-41.931,-73.922,17.395,1.6177,-4.0078,-37.514,-2.3421,-55.364,-55.942,-48.337,-72.282,-84.247
38,55.257,34.539,-21.952,-42.357,-27.33,12.1,-62.91,72.554,-43.157,-79.06,-32.283,-59.392,4.6383,19.066,-51.683,-58.606,-98.495,-65.918,65.425,-50.607,-64.099,32.608,-80.481,-41.941,-63.277,-41.397,-73.001,-1.1848,2.1108,-28.381,-54.426,22.761,-113.66,-46.431,-29.381,-45.551,-29.778,-30.344,3.6812,6.6552,-20.205,-51.489,-51.283,-51.27,-49.9,-39.442,-35.732,42.437,-65.868,-53.009,-39.339,-74.311,16.13,0.90531,-4.287,-36.749,-2.7623,-54.926,-55.342,-45.539,-71.008,-82.315
39,46.64,21.84,-29.521,-51.028,-27.823,12.115,-64,53.858,-44.819,-82.54,-32.448,-59.638,6.499,20.979,-49.46,-57.555,-100.46,-65.836,56.786,-48.216,-63.556,33.746,-77.903,-43.272,-62.963,-42.591,-74.422,-2.2953,1.2456,-29.962,-52.844,22.946,-113.06,-47.745,-31.09,-46.683,-31.531,-31.729,3.2448,6.2062,-22.182,-51.768,-51.536,-51.52,-49.979,-41.263,-37.332,47.178,-68.233,-53.492,-41.152,-80.735,19.963,1.8892,-2.8981,-37.836,-1.4897,-52.689,-53.112,-45.381,-74.131,-85.464
40,51.891,27.933,-25.06,-43.156,-26.782,12.902,-61.433,66.376,-46.538,-79.098,-32.294,-57.477,6.0809,19.142,-50.609,-58.388,-98.487,-64.699,64.961,-49.414,-62.564,35.154,-90.248,-42.932,-63.763,-42.319,-73.318,-1.2879,2.1045,-29.032,-53.667,23.338,-113.83,-47.38,-29.698,-46.446,-30.105,-31.705,3.3189,6.0951,-21.536,-51.676,-51.474,-51.461,-50.126,-39.017,-35.462,45.384,-67.052,-53.17,-38.917,-73.632,16.035,1.9846,-2.4641,-37.152,-1.1535,-53.422,-53.789,-43.197,-72.618,-85.188
41,61.531,36.422,-28.702,-46.256,-25.689,13.267,-62.371,70.191,-54.371,-87.356,-31.371,-58.449,5.5852,21.541,-50.643,-58.383,-102.26,-64.649,62.505,-49.445,-62.58,33.634,-93.27,-43.216,-62.636,-42.644,-73.004,-0.41759,2.8189,-28.391,-52.524,22.964,-113.62,-47.867,-30.175,-46.918,-30.589,-30.629,3.6234,6.6564,-19.331,-51.557,-51.33,-51.315,-49.812,-40.855,-36.82,33.549,-66.592,-53.244,-40.741,-73.025,15.439,0.67914,-4.7612,-36.612,-3.1553,-51.373,-51.831,-46.02,-73.528,-84.964
42,50.522,33.013,-22.707,-43.806,-27.368,11.595,-63.753,70.544,-45.145,-80.716,-32.328,-60.217,4.6721,15.055,-52.055,-59.118,-99.792,-66.763,64.626,-50.961,-64.897,29.584,-91.341,-42.802,-64.315,-42.206,-74.234,-0.93843,2.3886,-28.987,-55.04,21.531,-115.75,-47.968,-30.261,-46.974,-30.703,-30.26,4.1698,7.2243,-19.998,-53.715,-53.475,-53.459,-51.864,-41.781,-37.453,47.876,-67.994,-55.486,-41.66,-73.034,17.693,2.1225,-3.5572,-36.738,-1.8777,-57.172,-57.671,-48.75,-74.161,-85.173
43,47.067,14.659,-35.551,-45.941,-25.886,14.987,-61.552,61.949,-59.574,-84.527,-32.367,-58.09,3.9972,14.99,-50.347,-56.948,-99.672,-66.135,59.561,-49.331,-64.539,31.805,-81.44,-41.918,-62.791,-41.569,-73.419,-3.159,-0.7329,-28.483,-55.229,23.263,-113.2,-46.366,-31.611,-45.851,-31.867,-30.457,4.8651,6.8414,-22.692,-51.391,-51.279,-51.272,-50.53,-41.022,-38.752,48.302,-69.312,-52.218,-40.958,-73.144,14.378,0.36465,-2.9755,-36.497,-1.9874,-55.541,-55.751,-48.028,-76.351,-85.86
44,63.084,38.068,-31.903,-47.915,-26.374,14.373,-61.173,78.077,-52.521,-83.133,-32.842,-57.588,4.6994,20.56,-50.709,-57.746,-98.155,-64.685,71.063,-49.618,-62.818,34.035,-89.492,-42.879,-62.709,-42.3,-72.452,-2.5429,0.68315,-29.35,-53.666,22.767,-112.92,-47.194,-29.659,-46.211,-30.074,-29.935,3.0429,5.9294,-19.96,-53.276,-53.03,-53.014,-51.387,-40.378,-36.247,45.812,-65.528,-55.093,-40.262,-78.758,15.486,0.56817,-4.6257,-35.47,-3.0949,-58.985,-59.515,-48.683,-72.759,-86.329
